model,chromosome,fitness
model0,"(128, 'Adam', np.float64(0.001), np.float64(1e-05), 'CyclicLR')",0.8525023905978788
model1,"(96, 'Adam', np.float64(0.0004), np.float64(0.00022), 'CyclicLR')",0.8809596341958598
model2,"(128, 'Adam', np.float64(0.0011), np.float64(0.00049), 'ReduceLROnPlateau')",0.8935358102037265
model3,"(128, 'RMSprop', np.float64(0.0002), np.float64(0.00022), 'ReduceLROnPlateau')",0.8982335044863259
model4,"(64, 'Adam', np.float64(0.0002), np.float64(0.00022), 'ReduceLROnPlateau')",0.9105970056152681
model5,"(128, 'Adadelta', np.float64(0.0048), np.float64(7e-05), 'ExponentialLR')",1.099840340370796
model6,"(96, 'RMSprop', np.float64(0.0027), np.float64(0.00022), 'CyclicLR')",0.9913001581120982
model7,"(64, 'Adam', np.float64(0.0061), np.float64(3e-05), 'ReduceLROnPlateau')",0.9539019347345412
model8,"(128, 'Adadelta', np.float64(0.0036), np.float64(1e-05), 'ExponentialLR')",1.1052709239294993
model9,"(128, 'RMSprop', np.float64(0.0033), np.float64(0.00022), 'ReduceLROnPlateau')",1.0091641852416102
model10,"(128, 'Adadelta', np.float64(0.0015), np.float64(0.00022), 'ReduceLROnPlateau')",1.3286195133177892
model11,"(64, 'Adadelta', np.float64(0.0007), np.float64(7e-05), 'CyclicLR')",1.166854017792556
