model,chromosome,fitness
model0,"(128, 'Adam', 0.0005, 2e-05, 'CyclicLR')",0.9314930102787309
model1,"(128, 'Adam', 0.0002, 7e-05, 'ReduceLROnPlateau')",0.9477282676674257
model2,"(96, 'RMSprop', 0.0001, 2e-05, 'ReduceLROnPlateau')",0.9713600003763624
model3,"(64, 'Adam', 0.0015, 8e-05, 'CyclicLR')",0.9964240855862073
model4,"(64, 'Adam', 0.0005, 0.00036, 'CyclicLR')",1.0053466584734108
model5,"(128, 'Adam', 0.0002, 7e-05, 'ReduceLROnPlateau')",0.9406669241419203
model6,"(128, 'Adam', 0.0015, 8e-05, 'ExponentialLR')",0.9263469247053282
model7,"(128, 'RMSprop', 0.0008, 2e-05, 'ExponentialLR')",1.0153696014181033
model8,"(64, 'Adam', 0.0001, 2e-05, 'CyclicLR')",1.015632618784423
model9,"(96, 'Adadelta', 0.0001, 0.00064, 'CyclicLR')",1.3763917424200263
model10,"(128, 'Adadelta', 0.0005, 2e-05, 'CyclicLR')",1.3759718100412413
model11,"(96, 'RMSprop', 0.0049, 6e-05, 'CyclicLR')",1.0519352399089332
model12,"(64, 'Adam', 0.0015, 8e-05, 'CyclicLR')",0.9958209504537892
model13,"(64, 'Adadelta', 0.0002, 0.00029, 'ReduceLROnPlateau')",1.342008511424042
model14,"(64, 'Adadelta', 0.0015, 2e-05, 'CyclicLR')",1.1714421269779716
model15,"(64, 'Adadelta', 0.0001, 0.00016, 'CyclicLR')",1.3739682861448532
