model,chromosome,fitness
model0,"(128, 'Adam', np.float64(0.0013), np.float64(3e-05), 'ExponentialLR')",0.7562440732818667
model1,"(96, 'Adam', np.float64(0.0008), np.float64(5e-05), 'CyclicLR')",0.7729390397806047
model2,"(128, 'Adam', np.float64(0.0001), np.float64(2e-05), 'ReduceLROnPlateau')",0.773555382455671
model3,"(128, 'Adam', np.float64(0.0027), np.float64(2e-05), 'CyclicLR')",0.7773447006971297
model4,"(128, 'Adam', np.float64(0.0001), np.float64(2e-05), 'ReduceLROnPlateau')",0.7735864372493537
model5,"(128, 'Adam', np.float64(0.0029), np.float64(1e-05), 'ReduceLROnPlateau')",0.7912360519113345
model6,"(96, 'Adam', np.float64(0.0027), np.float64(5e-05), 'CyclicLR')",0.7894480119686953
model7,"(64, 'Adam', np.float64(0.0027), np.float64(2e-05), 'ReduceLROnPlateau')",0.798856123921961
model8,"(64, 'Adam', np.float64(0.0027), np.float64(5e-05), 'CyclicLR')",0.797337853512452
model9,"(64, 'Adam', np.float64(0.0014), np.float64(0.00044), 'ReduceLROnPlateau')",0.8107944173087465
model10,"(128, 'Adam', np.float64(0.0002), np.float64(3e-05), 'ExponentialLR')",0.7774199296030183
model11,"(64, 'RMSprop', np.float64(0.0014), np.float64(1e-05), 'CyclicLR')",0.8260961041691652
model12,"(128, 'RMSprop', np.float64(0.0027), np.float64(0.00016), 'ExponentialLR')",0.8658559356825584
model13,"(128, 'Adam', np.float64(0.0001), np.float64(2e-05), 'CyclicLR')",0.7715356384212153
model14,"(128, 'Adam', np.float64(0.0013), np.float64(0.00127), 'ReduceLROnPlateau')",0.808984863218722
model15,"(64, 'RMSprop', np.float64(0.0001), np.float64(0.0016), 'ReduceLROnPlateau')",0.8192282061300429
model16,"(128, 'RMSprop', np.float64(0.0018), np.float64(2e-05), 'ExponentialLR')",0.8507271949831476
model17,"(128, 'Adam', np.float64(0.0002), np.float64(2e-05), 'CyclicLR')",0.7618480496895981
model18,"(64, 'Adam', np.float64(0.0029), np.float64(2e-05), 'ReduceLROnPlateau')",0.7954033068858559
model19,"(128, 'Adam', np.float64(0.0005), np.float64(2e-05), 'CyclicLR')",0.7600541879581831
