model,chromosome,fitness
model0,"(96, 'RMSprop', np.float64(0.0001), np.float64(1e-05), 'CyclicLR')",0.9490232806824309
model1,"(128, 'Adam', np.float64(0.0002), np.float64(1e-05), 'ExponentialLR')",0.951881993417822
model2,"(128, 'Adam', np.float64(0.0019), np.float64(0.00028), 'ExponentialLR')",0.9451346873711012
model3,"(64, 'Adam', np.float64(0.0004), np.float64(2e-05), 'ReduceLROnPlateau')",0.9764881422769749
model4,"(64, 'Adadelta', np.float64(0.0081), np.float64(0.00078), 'ReduceLROnPlateau')",1.0644498274323528
model5,"(128, 'RMSprop', np.float64(0.0082), np.float64(2e-05), 'ReduceLROnPlateau')",1.0889327183410236
model6,"(96, 'Adam', np.float64(0.0003), np.float64(3e-05), 'CyclicLR')",0.9320449864511456
model7,"(128, 'Adam', np.float64(0.0078), np.float64(0.00026), 'CyclicLR')",1.0011960840301894
model8,"(96, 'Adadelta', np.float64(0.0023), np.float64(2e-05), 'ReduceLROnPlateau')",1.169303645746261
model9,"(96, 'Adadelta', np.float64(0.0002), np.float64(3e-05), 'ExponentialLR')",1.362710239420506
model10,"(128, 'Adam', np.float64(0.0001), np.float64(6e-05), 'CyclicLR')",0.9469380389407962
model11,"(128, 'RMSprop', np.float64(0.0007), np.float64(0.0001), 'ExponentialLR')",0.9908087797641825
