model,chromosome,fitness
model0,"(128, 'Adam', 0.0009, 2e-05, 'ReduceLROnPlateau')",0.9210462986714788
model1,"(128, 'Adam', 0.0003, 3e-05, 'CyclicLR')",0.9186149925169764
model2,"(128, 'Adam', 0.0003, 2e-05, 'CyclicLR')",0.9320921244103902
model3,"(128, 'Adam', 0.0003, 2e-05, 'CyclicLR')",0.9217738654472835
model4,"(128, 'Adam', 0.0003, 8e-05, 'ExponentialLR')",0.9298255102651425
model5,"(64, 'RMSprop', 0.0009, 0.00046, 'CyclicLR')",0.9965843520157923
model6,"(128, 'Adam', 0.0002, 2e-05, 'ExponentialLR')",0.952867987512014
model7,"(128, 'Adam', 0.0002, 2e-05, 'CyclicLR')",0.9244727223777233
model8,"(128, 'Adam', 0.0009, 2e-05, 'ReduceLROnPlateau')",0.9165090249715939
model9,"(64, 'Adam', 0.0009, 0.00013, 'ReduceLROnPlateau')",0.9742980365214001
model10,"(128, 'Adam', 0.0003, 2e-05, 'ReduceLROnPlateau')",0.9183693516947689
model11,"(128, 'Adam', 0.0003, 1e-05, 'CyclicLR')",0.9213353275833105
model12,"(64, 'Adam', 0.0009, 8e-05, 'ReduceLROnPlateau')",0.9771288119271009
model13,"(128, 'Adam', 0.0003, 3e-05, 'CyclicLR')",0.9198735799239605
model14,"(128, 'Adam', 0.0003, 0.00024, 'CyclicLR')",0.9204552607119916
model15,"(96, 'Adam', 0.0003, 8e-05, 'CyclicLR')",0.9273609075621382
