model,chromosome,fitness
model0,"(128, 'Adam', np.float64(0.002), np.float64(1e-05), 'ExponentialLR')",0.714194833957884
model1,"(128, 'RMSprop', np.float64(0.0002), np.float64(8e-05), 'ExponentialLR')",0.7218932797732805
model2,"(128, 'Adam', np.float64(0.0002), np.float64(0.00179), 'CyclicLR')",0.724063143830672
model3,"(96, 'Adam', np.float64(0.0005), np.float64(0.00022), 'ExponentialLR')",0.7219810006251324
model4,"(96, 'Adam', np.float64(0.0002), np.float64(6e-05), 'ExponentialLR')",0.734195789754412
model5,"(96, 'Adam', np.float64(0.0003), np.float64(0.00223), 'ReduceLROnPlateau')",0.7453727770552298
model6,"(128, 'Adam', np.float64(0.0008), np.float64(0.00022), 'CyclicLR')",0.7297048674345183
model7,"(64, 'RMSprop', np.float64(0.0069), np.float64(0.00027), 'ExponentialLR')",0.8473481145775555
model8,"(64, 'Adadelta', np.float64(0.0005), np.float64(0.00022), 'ExponentialLR')",0.9834559055437803
model9,"(96, 'RMSprop', np.float64(0.0017), np.float64(0.00254), 'ExponentialLR')",0.8402188205744631
model10,"(64, 'RMSprop', np.float64(0.0023), np.float64(0.00027), 'ReduceLROnPlateau')",0.837166088465474
model11,"(128, 'RMSprop', np.float64(0.0002), np.float64(0.00015), 'CyclicLR')",0.7491297952255537
model12,"(96, 'Adadelta', np.float64(0.0003), np.float64(8e-05), 'ExponentialLR')",0.9992425503628211
model13,"(128, 'Adadelta', np.float64(0.0002), np.float64(0.00179), 'ExponentialLR')",1.0368882166585804
model14,"(96, 'Adam', np.float64(0.0002), np.float64(0.00027), 'ExponentialLR')",0.7252118611144657
model15,"(96, 'RMSprop', np.float64(0.0002), np.float64(0.0029), 'ExponentialLR')",0.8038292072753367
model16,"(64, 'RMSprop', np.float64(0.0069), np.float64(2e-05), 'ReduceLROnPlateau')",0.8033381017681335
model17,"(64, 'Adadelta', np.float64(0.0004), np.float64(0.00107), 'ReduceLROnPlateau')",0.9329726877185105
model18,"(128, 'Adam', np.float64(0.0038), np.float64(0.00047), 'CyclicLR')",0.7827134555381513
model19,"(128, 'RMSprop', np.float64(0.0005), np.float64(2e-05), 'CyclicLR')",0.7378097784526073
