model,chromosome,fitness
model0,"(128, 'Adam', np.float64(0.0015), np.float64(5e-05), 'ExponentialLR')",0.8419149320244153
model1,"(96, 'Adam', np.float64(0.0005), np.float64(6e-05), 'CyclicLR')",0.8515873629103994
model2,"(96, 'Adam', np.float64(0.0005), np.float64(0.0001), 'CyclicLR')",0.8560133318781459
model3,"(96, 'Adam', np.float64(0.0005), np.float64(0.00027), 'CyclicLR')",0.8715652408784843
model4,"(96, 'Adam', np.float64(0.0015), np.float64(0.00022), 'ExponentialLR')",0.883874390869324
model5,"(96, 'Adam', np.float64(0.008), np.float64(0.0001), 'ExponentialLR')",0.9119132943143801
model6,"(128, 'Adadelta', np.float64(0.0018), np.float64(2e-05), 'CyclicLR')",1.4020754573762582
model7,"(128, 'Adam', np.float64(0.0069), np.float64(5e-05), 'CyclicLR')",0.8870576054679895
model8,"(96, 'Adam', np.float64(0.0068), np.float64(0.0001), 'CyclicLR')",0.8981198756811185
model9,"(128, 'RMSprop', np.float64(0.0018), np.float64(5e-05), 'ExponentialLR')",0.9460363516760529
model10,"(128, 'RMSprop', np.float64(0.0015), np.float64(5e-05), 'ExponentialLR')",0.9365193817689994
model11,"(128, 'Adam', np.float64(0.0005), np.float64(0.00027), 'CyclicLR')",0.8562938210988712
