model,chromosome,fitness
model0,"(96, 'Adadelta', np.float64(0.0023), np.float64(0.00121), 'CyclicLR')",0.8128872390980844
model1,"(64, 'RMSprop', np.float64(0.0005), np.float64(1e-05), 'ReduceLROnPlateau')",0.7391016932025476
model2,"(96, 'Adadelta', np.float64(0.0031), np.float64(3e-05), 'CyclicLR')",0.8005076686629358
model3,"(128, 'RMSprop', np.float64(0.0032), np.float64(8e-05), 'ExponentialLR')",0.7877155107511399
model4,"(96, 'RMSprop', np.float64(0.0008), np.float64(0.00099), 'CyclicLR')",0.7817841728384771
model5,"(64, 'Adam', np.float64(0.0001), np.float64(0.00016), 'ExponentialLR')",0.7649646261263792
model6,"(128, 'RMSprop', np.float64(0.0026), np.float64(0.00019), 'ReduceLROnPlateau')",0.7798284890792774
model7,"(64, 'Adadelta', np.float64(0.0027), np.float64(0.00443), 'ExponentialLR')",0.8335722368597133
model8,"(128, 'Adadelta', np.float64(0.0001), np.float64(2e-05), 'CyclicLR')",1.400565468441547
model9,"(96, 'Adam', np.float64(0.0003), np.float64(4e-05), 'ExponentialLR')",0.7223256720488342
model10,"(128, 'RMSprop', np.float64(0.0001), np.float64(6e-05), 'ReduceLROnPlateau')",0.7150854944869223
model11,"(128, 'Adam', np.float64(0.001), np.float64(0.00011), 'ExponentialLR')",0.7079978678872759
model12,"(128, 'Adadelta', np.float64(0.0013), np.float64(0.00307), 'CyclicLR')",0.8104067273200156
model13,"(128, 'Adadelta', np.float64(0.0008), np.float64(2e-05), 'ReduceLROnPlateau')",0.8451744362295558
model14,"(128, 'RMSprop', np.float64(0.0001), np.float64(0.00832), 'ExponentialLR')",0.7760628301752905
model15,"(96, 'RMSprop', np.float64(0.0022), np.float64(0.00918), 'CyclicLR')",0.8421279332262777
model16,"(64, 'Adadelta', np.float64(0.0004), np.float64(0.00227), 'CyclicLR')",1.401255358162976
model17,"(96, 'RMSprop', np.float64(0.001), np.float64(0.00035), 'ReduceLROnPlateau')",0.7842707741313913
model18,"(64, 'Adam', np.float64(0.0005), np.float64(0.00048), 'CyclicLR')",0.7367486419685513
model19,"(96, 'RMSprop', np.float64(0.0003), np.float64(0.00235), 'CyclicLR')",0.7839199552967374
