model,chromosome,fitness
model0,"(128, 'RMSprop', 0.0001, 3e-05, 'ExponentialLR')",0.9648698392673816
model1,"(128, 'Adam', 0.0006, 0.00037, 'ExponentialLR')",0.9804191350348423
model2,"(96, 'RMSprop', 0.0001, 3e-05, 'ExponentialLR')",0.9865349364495462
model3,"(128, 'RMSprop', 0.0005, 3e-05, 'ExponentialLR')",1.0019543050584534
model4,"(64, 'RMSprop', 0.0001, 3e-05, 'ExponentialLR')",1.0060600697206517
model5,"(96, 'Adam', 0.0006, 3e-05, 'ExponentialLR')",0.9900394015282844
model6,"(128, 'Adam', 0.0002, 5e-05, 'ExponentialLR')",1.0134740719132718
model7,"(64, 'RMSprop', 0.0099, 0.00042, 'CyclicLR')",1.1415882556377102
model8,"(64, 'RMSprop', 0.0005, 3e-05, 'ExponentialLR')",1.0234335674004418
model9,"(128, 'RMSprop', 0.0059, 3e-05, 'ReduceLROnPlateau')",1.1053322067069833
model10,"(96, 'RMSprop', 0.0001, 0.00042, 'ExponentialLR')",1.020148170667841
model11,"(64, 'Adadelta', 0.003, 3e-05, 'CyclicLR')",1.3461576473240102
model12,"(64, 'RMSprop', 0.0017, 0.0001, 'ExponentialLR')",1.0710908009732707
model13,"(128, 'RMSprop', 0.0001, 0.00037, 'CyclicLR')",1.0049541531741077
model14,"(96, 'Adam', 0.0088, 0.00037, 'ExponentialLR')",1.0632979002140721
model15,"(64, 'Adadelta', 0.0001, 3e-05, 'ExponentialLR')",1.3782807470502108
