model,chromosome,fitness
model0,"(96, 'Adam', np.float64(0.0008), np.float64(5e-05), 'CyclicLR')",0.7713143745352611
model1,"(128, 'Adam', np.float64(0.0027), np.float64(2e-05), 'CyclicLR')",0.7761771514188144
model2,"(128, 'Adam', np.float64(0.0001), np.float64(2e-05), 'ReduceLROnPlateau')",0.7777122386278673
model3,"(64, 'Adam', np.float64(0.0001), np.float64(0.00465), 'ReduceLROnPlateau')",0.7935998031024426
model4,"(64, 'Adam', np.float64(0.0001), np.float64(0.00044), 'ReduceLROnPlateau')",0.8044356240477759
model5,"(64, 'Adam', np.float64(0.0014), np.float64(0.00143), 'ExponentialLR')",0.8232027060587684
model6,"(128, 'Adadelta', np.float64(0.0027), np.float64(2e-05), 'ReduceLROnPlateau')",0.8673086076569625
model7,"(64, 'Adadelta', np.float64(0.0004), np.float64(0.00044), 'ReduceLROnPlateau')",1.0790943220812685
model8,"(128, 'RMSprop', np.float64(0.0024), np.float64(2e-05), 'ExponentialLR')",0.852424633314362
model9,"(128, 'Adam', np.float64(0.0027), np.float64(5e-05), 'CyclicLR')",0.7925787213976403
model10,"(128, 'Adam', np.float64(0.0027), np.float64(2e-05), 'CyclicLR')",0.7891171371082045
model11,"(128, 'Adam', np.float64(0.0013), np.float64(3e-05), 'ExponentialLR')",0.7580537414568687
model12,"(96, 'Adam', np.float64(0.0027), np.float64(0.00212), 'CyclicLR')",0.8503946935974657
model13,"(96, 'Adadelta', np.float64(0.0008), np.float64(0.00958), 'CyclicLR')",1.251575717482055
model14,"(128, 'Adam', np.float64(0.0029), np.float64(1e-05), 'ReduceLROnPlateau')",0.7792823668668021
model15,"(128, 'Adadelta', np.float64(0.0001), np.float64(0.00465), 'CyclicLR')",1.0999407344234025
model16,"(64, 'Adadelta', np.float64(0.0014), np.float64(3e-05), 'CyclicLR')",0.887718862825562
model17,"(64, 'Adadelta', np.float64(0.0001), np.float64(0.00958), 'ExponentialLR')",1.3212100190295843
model18,"(128, 'RMSprop', np.float64(0.0001), np.float64(0.00127), 'ReduceLROnPlateau')",0.8015013081943058
model19,"(128, 'Adam', np.float64(0.0001), np.float64(2e-05), 'ReduceLROnPlateau')",0.7718976408364513
