model,chromosome,fitness
model0,"(128, 'Adam', 0.0003, 9e-05, 'ReduceLROnPlateau')",0.8416119501524569
model1,"(128, 'Adam', 0.0003, 5e-05, 'ReduceLROnPlateau')",0.8410470753303507
model2,"(128, 'Adam', 0.0003, 9e-05, 'ReduceLROnPlateau')",0.8443912414384958
model3,"(128, 'RMSprop', 0.0001, 9e-05, 'ReduceLROnPlateau')",0.8570494025426171
model4,"(128, 'Adadelta', 0.0003, 5e-05, 'CyclicLR')",1.3932826577233206
model5,"(128, 'Adam', 0.0029, 0.00052, 'ReduceLROnPlateau')",0.9025209494977376
model6,"(128, 'Adadelta', 0.0004, 5e-05, 'ExponentialLR')",1.3040613233927452
model7,"(128, 'RMSprop', 0.0003, 5e-05, 'ReduceLROnPlateau')",0.8834388843432394
model8,"(128, 'Adam', 0.0002, 2e-05, 'ReduceLROnPlateau')",0.8496659776041213
model9,"(128, 'Adam', 0.0003, 9e-05, 'ReduceLROnPlateau')",0.8511310392100215
model10,"(96, 'RMSprop', 0.0003, 9e-05, 'ReduceLROnPlateau')",0.8931398475122839
model11,"(128, 'RMSprop', 0.0003, 0.00636, 'ReduceLROnPlateau')",0.9443817414220679
