model,chromosome,fitness
model0,"(128, 'Adam', 0.0002, 7e-05, 'ReduceLROnPlateau')",0.9448733942288908
model1,"(128, 'Adam', 0.0015, 8e-05, 'ExponentialLR')",0.9274197904689896
model2,"(128, 'Adam', 0.0005, 2e-05, 'CyclicLR')",0.9293609911872696
model3,"(128, 'Adam', 0.0015, 2e-05, 'ReduceLROnPlateau')",0.9452110191668442
model4,"(128, 'Adam', 0.0002, 7e-05, 'ReduceLROnPlateau')",0.9411521654903715
model5,"(64, 'Adam', 0.0005, 2e-05, 'CyclicLR')",0.9874808652975321
model6,"(128, 'Adam', 0.0052, 2e-05, 'ReduceLROnPlateau')",0.9890295840304069
model7,"(96, 'RMSprop', 0.0001, 2e-05, 'CyclicLR')",0.9527243908188061
model8,"(64, 'Adam', 0.0098, 2e-05, 'CyclicLR')",1.0345082271593626
model9,"(128, 'Adadelta', 0.0002, 7e-05, 'CyclicLR')",1.368411406950793
model10,"(96, 'Adam', 0.0005, 7e-05, 'CyclicLR')",0.9549353051114422
model11,"(128, 'Adam', 0.0015, 7e-05, 'ExponentialLR')",0.9291716346340757
model12,"(128, 'RMSprop', 0.0097, 0.0001, 'CyclicLR')",1.1581238751551708
model13,"(128, 'Adam', 0.0022, 2e-05, 'ReduceLROnPlateau')",0.9521320100905242
model14,"(128, 'Adam', 0.0026, 7e-05, 'ReduceLROnPlateau')",0.9809041136708211
model15,"(64, 'RMSprop', 0.0015, 2e-05, 'ExponentialLR')",1.0332950807817762
