model,chromosome,fitness
model0,"(128, 'Adam', 0.0003, 9e-05, 'ReduceLROnPlateau')",0.8493580312403554
model1,"(128, 'Adam', 0.0003, 9e-05, 'ReduceLROnPlateau')",0.8449810346926325
model2,"(96, 'RMSprop', 0.0001, 3e-05, 'ReduceLROnPlateau')",0.8625611429088471
model3,"(128, 'RMSprop', 0.0001, 9e-05, 'ReduceLROnPlateau')",0.8572672913553833
model4,"(128, 'Adam', 0.0003, 5e-05, 'ReduceLROnPlateau')",0.8452980492197693
model5,"(64, 'RMSprop', 0.0003, 0.00078, 'ReduceLROnPlateau')",0.9356171466208906
model6,"(96, 'Adadelta', 0.0004, 2e-05, 'ReduceLROnPlateau')",1.3026447233340646
model7,"(96, 'Adadelta', 0.0003, 9e-05, 'ReduceLROnPlateau')",1.4287875862703574
model8,"(96, 'RMSprop', 0.0002, 9e-05, 'ReduceLROnPlateau')",0.8887598209372687
model9,"(128, 'RMSprop', 0.0004, 0.00015, 'CyclicLR')",0.8859035371782914
model10,"(128, 'RMSprop', 0.0002, 0.0001, 'ReduceLROnPlateau')",0.8843402125577087
model11,"(128, 'RMSprop', 0.0029, 9e-05, 'ReduceLROnPlateau')",0.9640331316338984
