model,chromosome,fitness
model0,"(128, 'Adam', 0.0007, 3e-05, 'ReduceLROnPlateau')",0.9086904157641729
model1,"(128, 'Adam', 0.0009, 7e-05, 'ExponentialLR')",0.9186085351764566
model2,"(96, 'Adam', 0.0009, 2e-05, 'ReduceLROnPlateau')",0.9437391226234191
model3,"(128, 'RMSprop', 0.0006, 2e-05, 'ExponentialLR')",0.9308797076924645
model4,"(128, 'Adam', 0.0032, 3e-05, 'ReduceLROnPlateau')",0.9616414082669246
model5,"(128, 'Adam', 0.0002, 0.00024, 'ReduceLROnPlateau')",0.925372402764835
model6,"(64, 'RMSprop', 0.003, 0.00038, 'ReduceLROnPlateau')",1.071981005027316
model7,"(128, 'Adam', 0.0009, 3e-05, 'ReduceLROnPlateau')",0.9091064445253112
model8,"(128, 'Adam', 0.0007, 2e-05, 'ReduceLROnPlateau')",0.9346701873303863
model9,"(96, 'RMSprop', 0.0017, 2e-05, 'ReduceLROnPlateau')",1.0201866856992867
model10,"(64, 'Adam', 0.0032, 0.00064, 'ReduceLROnPlateau')",1.0028768858640906
model11,"(96, 'RMSprop', 0.0001, 0.00024, 'CyclicLR')",0.9561561670996004
model12,"(128, 'RMSprop', 0.0009, 3e-05, 'ReduceLROnPlateau')",1.0020773026968777
model13,"(96, 'Adadelta', 0.0009, 2e-05, 'ReduceLROnPlateau')",1.3517417138983707
model14,"(128, 'Adadelta', 0.0009, 0.00012, 'ExponentialLR')",1.3625953602948766
model15,"(96, 'Adadelta', 0.0006, 2e-05, 'ExponentialLR')",1.2878376660969142
