model,chromosome,fitness
model0,"(128, 'Adadelta', np.float64(0.0003), np.float64(0.00658), 'ReduceLROnPlateau')",1.5121783785839715
model1,"(64, 'Adam', np.float64(0.0001), np.float64(0.00465), 'ReduceLROnPlateau')",0.7940459229510153
model2,"(96, 'Adadelta', np.float64(0.0046), np.float64(0.00958), 'CyclicLR')",0.819222111802154
model3,"(128, 'RMSprop', np.float64(0.0024), np.float64(6e-05), 'CyclicLR')",0.8382855617672924
model4,"(128, 'RMSprop', np.float64(0.0099), np.float64(3e-05), 'CyclicLR')",0.8916610273877117
model5,"(64, 'RMSprop', np.float64(0.0014), np.float64(3e-05), 'ExponentialLR')",0.8397432715014738
model6,"(96, 'Adadelta', np.float64(0.0067), np.float64(0.00109), 'ExponentialLR')",0.8657926425549914
model7,"(128, 'RMSprop', np.float64(0.0022), np.float64(0.00143), 'CyclicLR')",0.8586917449619627
model8,"(64, 'Adadelta', np.float64(0.0008), np.float64(3e-05), 'ReduceLROnPlateau')",0.8979176386201002
model9,"(128, 'Adadelta', np.float64(0.0077), np.float64(2e-05), 'ExponentialLR')",0.8636328574412364
model10,"(64, 'Adam', np.float64(0.0014), np.float64(0.00143), 'ExponentialLR')",0.8180843893603286
model11,"(64, 'Adam', np.float64(0.0001), np.float64(0.00044), 'ReduceLROnPlateau')",0.804070907647453
model12,"(96, 'Adam', np.float64(0.0008), np.float64(5e-05), 'CyclicLR')",0.7720870614272645
model13,"(128, 'Adam', np.float64(0.0001), np.float64(2e-05), 'ReduceLROnPlateau')",0.7775271592349362
model14,"(128, 'Adam', np.float64(0.0027), np.float64(2e-05), 'CyclicLR')",0.7746513742046903
model15,"(128, 'RMSprop', np.float64(0.0005), np.float64(0.00127), 'ReduceLROnPlateau')",0.8600721283595936
model16,"(64, 'Adadelta', np.float64(0.002), np.float64(0.00427), 'ExponentialLR')",0.9022403506766297
model17,"(128, 'RMSprop', np.float64(0.0012), np.float64(0.0032), 'ExponentialLR')",0.8831326128960956
model18,"(96, 'RMSprop', np.float64(0.0013), np.float64(6e-05), 'ReduceLROnPlateau')",0.8468346472836509
model19,"(96, 'RMSprop', np.float64(0.0019), np.float64(0.00672), 'CyclicLR')",0.9150532662903617
