model,chromosome,fitness
model0,"(128, 'Adam', 0.0003, 2e-05, 'CyclicLR')",0.9170334398885485
model1,"(128, 'RMSprop', 0.0003, 2e-05, 'CyclicLR')",0.9373136719108642
model2,"(128, 'Adam', 0.0009, 0.0002, 'CyclicLR')",0.9333498316786222
model3,"(96, 'RMSprop', 0.0006, 2e-05, 'CyclicLR')",0.9586335954798128
model4,"(64, 'Adam', 0.0003, 3e-05, 'CyclicLR')",0.9616430919064867
model5,"(64, 'Adam', 0.0003, 2e-05, 'CyclicLR')",0.9657897499278874
model6,"(96, 'Adam', 0.0009, 3e-05, 'CyclicLR')",0.9468348078103496
model7,"(96, 'RMSprop', 0.0081, 2e-05, 'CyclicLR')",1.0047293662191759
model8,"(128, 'Adam', 0.0009, 2e-05, 'ReduceLROnPlateau')",0.9203682239851061
model9,"(128, 'RMSprop', 0.0037, 2e-05, 'ExponentialLR')",1.0078068879584199
model10,"(64, 'Adam', 0.0001, 2e-05, 'ReduceLROnPlateau')",0.989940647224097
model11,"(64, 'Adam', 0.0009, 2e-05, 'CyclicLR')",0.9543141580954205
model12,"(64, 'RMSprop', 0.0002, 2e-05, 'ExponentialLR')",0.9584205480866563
model13,"(96, 'RMSprop', 0.0005, 2e-05, 'CyclicLR')",0.9480364791432425
model14,"(128, 'Adam', 0.0009, 3e-05, 'CyclicLR')",0.9150942317841043
model15,"(128, 'Adam', 0.0003, 8e-05, 'ExponentialLR')",0.9315043096693141
