model,chromosome,fitness
model0,"(128, 'Adam', 0.0007, 3e-05, 'ReduceLROnPlateau')",0.9115246521314805
model1,"(128, 'Adam', 0.0009, 3e-05, 'ReduceLROnPlateau')",0.9082903702192628
model2,"(128, 'Adam', 0.0009, 7e-05, 'ExponentialLR')",0.9029417304902256
model3,"(128, 'Adam', 0.0002, 0.00024, 'ReduceLROnPlateau')",0.9288766767331686
model4,"(128, 'RMSprop', 0.0006, 2e-05, 'ExponentialLR')",0.94469645352829
model5,"(96, 'RMSprop', 0.0001, 4e-05, 'CyclicLR')",0.9508943804036625
model6,"(128, 'Adam', 0.002, 3e-05, 'ReduceLROnPlateau')",0.949635625137672
model7,"(96, 'Adam', 0.0007, 0.00013, 'ReduceLROnPlateau')",0.9674314862460662
model8,"(128, 'RMSprop', 0.0001, 3e-05, 'CyclicLR')",0.9152236376979177
model9,"(128, 'Adam', 0.0009, 7e-05, 'ExponentialLR')",0.9094754886516813
model10,"(128, 'RMSprop', 0.0001, 0.00024, 'CyclicLR')",0.9413735006006304
model11,"(128, 'Adam', 0.0009, 5e-05, 'ReduceLROnPlateau')",0.9082010161335439
model12,"(128, 'RMSprop', 0.0001, 0.00024, 'ReduceLROnPlateau')",0.9371501638986574
model13,"(128, 'Adadelta', 0.0008, 0.00024, 'ReduceLROnPlateau')",1.3625374776707913
model14,"(128, 'RMSprop', 0.0022, 2e-05, 'ReduceLROnPlateau')",1.0142591644379857
model15,"(128, 'Adam', 0.0007, 3e-05, 'ReduceLROnPlateau')",0.9247975408812282
