model,chromosome,fitness
model0,"(96, 'RMSprop', 0.0001, 1e-05, 'CyclicLR')",0.9226695609512613
model1,"(128, 'RMSprop', 0.0003, 1e-05, 'ReduceLROnPlateau')",0.9259967362032112
model2,"(96, 'RMSprop', 0.0001, 2e-05, 'ExponentialLR')",0.9198956395271852
model3,"(128, 'RMSprop', 0.0002, 4e-05, 'ReduceLROnPlateau')",0.9259344882823886
model4,"(96, 'Adam', 0.0024, 1e-05, 'ReduceLROnPlateau')",0.9311473704887863
model5,"(128, 'RMSprop', 0.0001, 2e-05, 'ExponentialLR')",0.9150637105006112
model6,"(64, 'RMSprop', 0.0004, 1e-05, 'ReduceLROnPlateau')",0.9834607907616139
model7,"(96, 'RMSprop', 0.0001, 2e-05, 'ExponentialLR')",0.9196883140940575
model8,"(64, 'Adam', 0.0024, 1e-05, 'CyclicLR')",0.9443659001683841
model9,"(128, 'Adam', 0.005, 0.00016, 'CyclicLR')",0.9606418125738044
model10,"(96, 'RMSprop', 0.0007, 1e-05, 'ReduceLROnPlateau')",0.9480634214017011
model11,"(64, 'RMSprop', 0.001, 2e-05, 'ReduceLROnPlateau')",0.9994394850816086
model12,"(128, 'Adadelta', 0.0002, 4e-05, 'ReduceLROnPlateau')",1.335642688328212
model13,"(96, 'RMSprop', 0.0008, 1e-05, 'ReduceLROnPlateau')",0.9764612105229592
model14,"(64, 'Adam', 0.0024, 2e-05, 'ReduceLROnPlateau')",0.9532126761024928
model15,"(128, 'RMSprop', 0.0002, 4e-05, 'CyclicLR')",0.9056813801512746
