model,chromosome,fitness
model0,"(96, 'Adam', 0.0024, 0.00026, 'CyclicLR')",0.9671430262482485
model1,"(96, 'Adam', 0.0024, 1e-05, 'ReduceLROnPlateau')",0.9326153518096649
model2,"(96, 'RMSprop', 0.0019, 0.00014, 'CyclicLR')",1.0218516065690393
model3,"(128, 'RMSprop', 0.0002, 4e-05, 'ReduceLROnPlateau')",0.909647282765048
model4,"(96, 'RMSprop', 0.0001, 2e-05, 'ExponentialLR')",0.9228321205882766
model5,"(64, 'RMSprop', 0.0006, 9e-05, 'CyclicLR')",0.9743856860391082
model6,"(96, 'RMSprop', 0.0055, 5e-05, 'ReduceLROnPlateau')",1.0577554656753851
model7,"(128, 'Adadelta', 0.0001, 0.00017, 'ReduceLROnPlateau')",1.3760331326820028
model8,"(128, 'RMSprop', 0.0061, 9e-05, 'ReduceLROnPlateau')",1.067665888301885
model9,"(96, 'RMSprop', 0.0013, 7e-05, 'ReduceLROnPlateau')",0.9985385039648136
model10,"(128, 'Adadelta', 0.001, 2e-05, 'CyclicLR')",1.3418051216587017
model11,"(64, 'RMSprop', 0.0001, 2e-05, 'ExponentialLR')",0.9438922219663548
model12,"(128, 'Adadelta', 0.0017, 0.00041, 'CyclicLR')",1.3639648326921345
model13,"(64, 'Adam', 0.0008, 0.00095, 'ReduceLROnPlateau')",0.9742962964989467
model14,"(128, 'Adadelta', 0.005, 0.00027, 'ReduceLROnPlateau')",1.1158117912065386
model15,"(128, 'Adam', 0.005, 7e-05, 'ExponentialLR')",0.9436635353174213
