model,chromosome,fitness
model0,"(128, 'Adam', np.float64(0.001), np.float64(0.00011), 'ExponentialLR')",0.7115601318980581
model1,"(96, 'Adam', np.float64(0.001), np.float64(4e-05), 'ExponentialLR')",0.7112716437304153
model2,"(128, 'Adam', np.float64(0.0001), np.float64(0.00019), 'ReduceLROnPlateau')",0.7144461383193087
model3,"(96, 'Adam', np.float64(0.0005), np.float64(3e-05), 'CyclicLR')",0.7155304967050693
model4,"(96, 'Adam', np.float64(0.0003), np.float64(4e-05), 'ExponentialLR')",0.7215174240277943
model5,"(128, 'RMSprop', np.float64(0.0001), np.float64(6e-05), 'ReduceLROnPlateau')",0.720780224274873
model6,"(96, 'Adadelta', np.float64(0.0001), np.float64(3e-05), 'ExponentialLR')",1.2725117714662209
model7,"(96, 'RMSprop', np.float64(0.0001), np.float64(6e-05), 'ExponentialLR')",0.7164621688516242
model8,"(128, 'Adadelta', np.float64(0.0005), np.float64(3e-05), 'ExponentialLR')",0.9079107034413164
model9,"(128, 'Adadelta', np.float64(0.0001), np.float64(0.00019), 'ExponentialLR')",1.1459235238358298
model10,"(64, 'Adam', np.float64(0.0002), np.float64(3e-05), 'ReduceLROnPlateau')",0.7288852514272437
model11,"(128, 'RMSprop', np.float64(0.007), np.float64(6e-05), 'ExponentialLR')",0.8083472091204846
model12,"(128, 'Adam', np.float64(0.0001), np.float64(0.00019), 'ReduceLROnPlateau')",0.7146242553764156
model13,"(128, 'RMSprop', np.float64(0.0067), np.float64(6e-05), 'ReduceLROnPlateau')",0.792722556784809
model14,"(96, 'RMSprop', np.float64(0.0003), np.float64(0.00975), 'ReduceLROnPlateau')",0.7986689228436132
model15,"(128, 'RMSprop', np.float64(0.0026), np.float64(6e-05), 'ReduceLROnPlateau')",0.7781657986700112
model16,"(96, 'Adam', np.float64(0.0005), np.float64(0.00035), 'CyclicLR')",0.7208678227541877
model17,"(64, 'Adam', np.float64(0.008), np.float64(0.00035), 'ExponentialLR')",0.7837026572212278
model18,"(96, 'Adam', np.float64(0.0058), np.float64(1e-05), 'ReduceLROnPlateau')",0.7376989693101306
model19,"(96, 'RMSprop', np.float64(0.001), np.float64(5e-05), 'CyclicLR')",0.7433263923081564
