model,chromosome,fitness
model0,"(64, 'Adadelta', 0.0012, 3e-05, 'CyclicLR')",1.360072837312332
model1,"(128, 'Adam', 0.0009, 0.00079, 'ReduceLROnPlateau')",0.9414763988412304
model2,"(128, 'Adam', 0.0032, 3e-05, 'ReduceLROnPlateau')",0.953107639087174
model3,"(96, 'RMSprop', 0.0041, 0.00011, 'ExponentialLR')",1.0909673365789954
model4,"(96, 'RMSprop', 0.0076, 0.00021, 'ReduceLROnPlateau')",1.0463642323964057
model5,"(64, 'RMSprop', 0.0038, 0.0005, 'ExponentialLR')",1.0716515203518255
model6,"(128, 'Adadelta', 0.0031, 1e-05, 'ExponentialLR')",1.3770460738258123
model7,"(128, 'RMSprop', 0.0007, 4e-05, 'ReduceLROnPlateau')",1.0066972129098393
model8,"(96, 'RMSprop', 0.0009, 0.00038, 'ExponentialLR')",1.028501716615368
model9,"(64, 'Adam', 0.0014, 8e-05, 'ExponentialLR')",0.9728174760990617
model10,"(64, 'Adam', 0.0026, 0.0002, 'CyclicLR')",1.0072224026632584
model11,"(96, 'RMSprop', 0.0002, 0.00023, 'CyclicLR')",0.9674125002294389
model12,"(128, 'RMSprop', 0.0006, 2e-05, 'ExponentialLR')",0.950496927307156
model13,"(128, 'RMSprop', 0.0009, 2e-05, 'ReduceLROnPlateau')",1.0104270580616221
model14,"(96, 'Adam', 0.0009, 2e-05, 'ReduceLROnPlateau')",0.9425135390137397
model15,"(96, 'Adadelta', 0.0026, 0.00024, 'ExponentialLR')",1.4362635937664794
