model,chromosome,fitness
model0,"(128, 'Adam', 0.0009, 0.00079, 'ReduceLROnPlateau')",0.9571280004488468
model1,"(96, 'Adam', 0.0009, 2e-05, 'ReduceLROnPlateau')",0.9367434276701021
model2,"(128, 'RMSprop', 0.0006, 2e-05, 'ExponentialLR')",0.9421563828091621
model3,"(128, 'Adam', 0.0032, 3e-05, 'ReduceLROnPlateau')",0.9553669657711719
model4,"(96, 'RMSprop', 0.0002, 0.00023, 'CyclicLR')",0.9657240097711792
model5,"(128, 'Adam', 0.0032, 2e-05, 'ReduceLROnPlateau')",0.9569614902996798
model6,"(64, 'RMSprop', 0.0014, 8e-05, 'ReduceLROnPlateau')",1.039276643259065
model7,"(96, 'RMSprop', 0.0041, 0.00064, 'CyclicLR')",1.057097314659623
model8,"(128, 'Adam', 0.0031, 0.00079, 'ReduceLROnPlateau')",1.0165920866598828
model9,"(64, 'Adadelta', 0.0006, 2e-05, 'ExponentialLR')",1.3640102901867996
model10,"(128, 'RMSprop', 0.0041, 0.00058, 'ExponentialLR')",1.0848343392912816
model11,"(128, 'RMSprop', 0.0009, 2e-05, 'ReduceLROnPlateau')",0.9932294447045436
model12,"(64, 'Adam', 0.0002, 8e-05, 'ReduceLROnPlateau')",0.983169097601038
model13,"(96, 'RMSprop', 0.0001, 0.00023, 'ReduceLROnPlateau')",0.969562742886011
model14,"(128, 'Adam', 0.0007, 3e-05, 'ReduceLROnPlateau')",0.9167504264774005
model15,"(128, 'Adam', 0.0009, 7e-05, 'ExponentialLR')",0.9210400880088382
